ID,Ulasan,Label
3140,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3141,interiornya kyk mainan anak2 😬,negatif
3142,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3143,"gila sih ini, mesin berisik parah 😤",negatif
3144,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3145,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3146,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3147,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3148,"gila sih ini, mesin berisik parah 😤",negatif
3149,mobilnya MANTUL bgttt 😍👍,positif
3150,mobilnya MANTUL bgttt 😍👍,positif
3151,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3152,interiornya kyk mainan anak2 😬,negatif
3153,puas bgt dah ama mobilnya 🚗💨,positif
3154,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3155,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3156,murmer tp ga murahan 😁,positif
3157,"gila sih ini, mesin berisik parah 😤",negatif
3158,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3159,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3160,"gak nyesel beli ini sih, bener2 irit!!",positif
3161,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3162,mobilnya MANTUL bgttt 😍👍,positif
3163,mobilnya MANTUL bgttt 😍👍,positif
3164,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3165,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3166,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3167,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3168,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3169,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3170,"udah dapet diskon gede, performa mantep jg",positif
3171,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3172,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3173,"katanya irit, tp nyatanya boros cuy 😤",negatif
3174,puas bgt dah ama mobilnya 🚗💨,positif
3175,"gila sih ini, mesin berisik parah 😤",negatif
3176,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3177,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3178,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3179,"udah dapet diskon gede, performa mantep jg",positif
3180,"gila sih ini, mesin berisik parah 😤",negatif
3181,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3182,interiornya kyk mainan anak2 😬,negatif
3183,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3184,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3185,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3186,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3187,puas bgt dah ama mobilnya 🚗💨,positif
3188,"gak nyesel beli ini sih, bener2 irit!!",positif
3189,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3190,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3191,puas bgt dah ama mobilnya 🚗💨,positif
3192,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3193,"udah dapet diskon gede, performa mantep jg",positif
3194,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3195,"katanya irit, tp nyatanya boros cuy 😤",negatif
3196,"katanya irit, tp nyatanya boros cuy 😤",negatif
3197,"gila sih ini, mesin berisik parah 😤",negatif
3198,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3199,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3200,mobilnya MANTUL bgttt 😍👍,positif
3201,murmer tp ga murahan 😁,positif
3202,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3203,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3204,"udah dapet diskon gede, performa mantep jg",positif
3205,"td nya ragu, tp pas coba mantap jiwa",positif
3206,"td nya ragu, tp pas coba mantap jiwa",positif
3207,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3208,interiornya kyk mainan anak2 😬,negatif
3209,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3210,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3211,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3212,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3213,"gak nyesel beli ini sih, bener2 irit!!",positif
3214,puas bgt dah ama mobilnya 🚗💨,positif
3215,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3216,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3217,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3218,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3219,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3220,puas bgt dah ama mobilnya 🚗💨,positif
3221,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3222,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3223,"gila sih ini, mesin berisik parah 😤",negatif
3224,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3225,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3226,"td nya ragu, tp pas coba mantap jiwa",positif
3227,"gila sih ini, mesin berisik parah 😤",negatif
3228,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3229,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3230,murmer tp ga murahan 😁,positif
3231,"katanya irit, tp nyatanya boros cuy 😤",negatif
3232,"td nya ragu, tp pas coba mantap jiwa",positif
3233,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3234,mobilnya MANTUL bgttt 😍👍,positif
3235,"udah dapet diskon gede, performa mantep jg",positif
3236,"katanya irit, tp nyatanya boros cuy 😤",negatif
3237,murmer tp ga murahan 😁,positif
3238,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3239,mobilnya MANTUL bgttt 😍👍,positif
3240,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3241,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3242,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3243,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3244,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3245,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3246,interiornya kyk mainan anak2 😬,negatif
3247,"katanya irit, tp nyatanya boros cuy 😤",negatif
3248,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3249,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3250,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3251,mobilnya MANTUL bgttt 😍👍,positif
3252,"gila sih ini, mesin berisik parah 😤",negatif
3253,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3254,"katanya irit, tp nyatanya boros cuy 😤",negatif
3255,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3256,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3257,interiornya kyk mainan anak2 😬,negatif
3258,mobilnya MANTUL bgttt 😍👍,positif
3259,murmer tp ga murahan 😁,positif
3260,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3261,"td nya ragu, tp pas coba mantap jiwa",positif
3262,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3263,"gila sih ini, mesin berisik parah 😤",negatif
3264,interiornya kyk mainan anak2 😬,negatif
3265,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3266,mobilnya MANTUL bgttt 😍👍,positif
3267,murmer tp ga murahan 😁,positif
3268,puas bgt dah ama mobilnya 🚗💨,positif
3269,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3270,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3271,"td nya ragu, tp pas coba mantap jiwa",positif
3272,"udah dapet diskon gede, performa mantep jg",positif
3273,interiornya kyk mainan anak2 😬,negatif
3274,"td nya ragu, tp pas coba mantap jiwa",positif
3275,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3276,puas bgt dah ama mobilnya 🚗💨,positif
3277,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3278,interiornya kyk mainan anak2 😬,negatif
3279,"gak nyesel beli ini sih, bener2 irit!!",positif
3280,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3281,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3282,"gak nyesel beli ini sih, bener2 irit!!",positif
3283,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3284,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3285,"gila sih ini, mesin berisik parah 😤",negatif
3286,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3287,puas bgt dah ama mobilnya 🚗💨,positif
3288,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3289,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3290,"udah dapet diskon gede, performa mantep jg",positif
3291,murmer tp ga murahan 😁,positif
3292,puas bgt dah ama mobilnya 🚗💨,positif
3293,mobilnya MANTUL bgttt 😍👍,positif
3294,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3295,"katanya irit, tp nyatanya boros cuy 😤",negatif
3296,"gak nyesel beli ini sih, bener2 irit!!",positif
3297,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3298,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3299,"gak nyesel beli ini sih, bener2 irit!!",positif
3300,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3301,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3302,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3303,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3304,puas bgt dah ama mobilnya 🚗💨,positif
3305,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3306,mobilnya MANTUL bgttt 😍👍,positif
3307,"udah dapet diskon gede, performa mantep jg",positif
3308,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3309,mobilnya MANTUL bgttt 😍👍,positif
3310,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3311,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3312,puas bgt dah ama mobilnya 🚗💨,positif
3313,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3314,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3315,"udah dapet diskon gede, performa mantep jg",positif
3316,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3317,mobilnya MANTUL bgttt 😍👍,positif
3318,"td nya ragu, tp pas coba mantap jiwa",positif
3319,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3320,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3321,"td nya ragu, tp pas coba mantap jiwa",positif
3322,"td nya ragu, tp pas coba mantap jiwa",positif
3323,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3324,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3325,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3326,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3327,"gak nyesel beli ini sih, bener2 irit!!",positif
3328,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3329,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3330,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3331,"gila sih ini, mesin berisik parah 😤",negatif
3332,interiornya kyk mainan anak2 😬,negatif
3333,"td nya ragu, tp pas coba mantap jiwa",positif
3334,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3335,puas bgt dah ama mobilnya 🚗💨,positif
3336,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3337,"gila sih ini, mesin berisik parah 😤",negatif
3338,"udah dapet diskon gede, performa mantep jg",positif
3339,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3340,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3341,"gila sih ini, mesin berisik parah 😤",negatif
3342,"udah dapet diskon gede, performa mantep jg",positif
3343,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3344,murmer tp ga murahan 😁,positif
3345,"katanya irit, tp nyatanya boros cuy 😤",negatif
3346,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3347,puas bgt dah ama mobilnya 🚗💨,positif
3348,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3349,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3350,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3351,"gila sih ini, mesin berisik parah 😤",negatif
3352,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3353,interiornya kyk mainan anak2 😬,negatif
3354,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3355,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3356,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3357,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3358,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3359,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3360,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3361,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3362,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3363,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3364,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3365,"td nya ragu, tp pas coba mantap jiwa",positif
3366,mobilnya MANTUL bgttt 😍👍,positif
3367,puas bgt dah ama mobilnya 🚗💨,positif
3368,interiornya kyk mainan anak2 😬,negatif
3369,"gak nyesel beli ini sih, bener2 irit!!",positif
3370,"udah dapet diskon gede, performa mantep jg",positif
3371,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3372,"katanya irit, tp nyatanya boros cuy 😤",negatif
3373,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3374,murmer tp ga murahan 😁,positif
3375,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3376,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3377,"td nya ragu, tp pas coba mantap jiwa",positif
3378,"gila sih ini, mesin berisik parah 😤",negatif
3379,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3380,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3381,mobilnya MANTUL bgttt 😍👍,positif
3382,"gak nyesel beli ini sih, bener2 irit!!",positif
3383,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3384,murmer tp ga murahan 😁,positif
3385,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3386,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3387,"td nya ragu, tp pas coba mantap jiwa",positif
3388,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3389,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3390,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3391,"udah dapet diskon gede, performa mantep jg",positif
3392,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3393,murmer tp ga murahan 😁,positif
3394,"gila sih ini, mesin berisik parah 😤",negatif
3395,mobilnya MANTUL bgttt 😍👍,positif
3396,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3397,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3398,interiornya kyk mainan anak2 😬,negatif
3399,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3400,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3401,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3402,puas bgt dah ama mobilnya 🚗💨,positif
3403,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3404,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3405,"katanya irit, tp nyatanya boros cuy 😤",negatif
3406,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3407,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3408,puas bgt dah ama mobilnya 🚗💨,positif
3409,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3410,mobilnya MANTUL bgttt 😍👍,positif
3411,"gak nyesel beli ini sih, bener2 irit!!",positif
3412,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3413,interiornya kyk mainan anak2 😬,negatif
3414,puas bgt dah ama mobilnya 🚗💨,positif
3415,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3416,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3417,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3418,murmer tp ga murahan 😁,positif
3419,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3420,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3421,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3422,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3423,murmer tp ga murahan 😁,positif
3424,"td nya ragu, tp pas coba mantap jiwa",positif
3425,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3426,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3427,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3428,interiornya kyk mainan anak2 😬,negatif
3429,"gak nyesel beli ini sih, bener2 irit!!",positif
3430,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3431,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3432,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
3433,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3434,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3435,puas bgt dah ama mobilnya 🚗💨,positif
3436,murmer tp ga murahan 😁,positif
3437,puas bgt dah ama mobilnya 🚗💨,positif
3438,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3439,"udah dapet diskon gede, performa mantep jg",positif
3440,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3441,"katanya irit, tp nyatanya boros cuy 😤",negatif
3442,"katanya irit, tp nyatanya boros cuy 😤",negatif
3443,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3444,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3445,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3446,"gak nyesel beli ini sih, bener2 irit!!",positif
3447,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3448,mobilnya MANTUL bgttt 😍👍,positif
3449,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3450,interiornya kyk mainan anak2 😬,negatif
3451,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3452,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3453,puas bgt dah ama mobilnya 🚗💨,positif
3454,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
3455,murmer tp ga murahan 😁,positif
3456,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3457,"udah dapet diskon gede, performa mantep jg",positif
3458,"gila sih ini, mesin berisik parah 😤",negatif
3459,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
3460,puas bgt dah ama mobilnya 🚗💨,positif
3461,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3462,"katanya irit, tp nyatanya boros cuy 😤",negatif
3463,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3464,"gila sih ini, mesin berisik parah 😤",negatif
3465,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3466,"katanya irit, tp nyatanya boros cuy 😤",negatif
3467,murmer tp ga murahan 😁,positif
3468,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3469,interiornya kyk mainan anak2 😬,negatif
3470,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
3471,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3472,"katanya irit, tp nyatanya boros cuy 😤",negatif
3473,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3474,"katanya irit, tp nyatanya boros cuy 😤",negatif
3475,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3476,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
3477,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3478,puas bgt dah ama mobilnya 🚗💨,positif
3479,interiornya kyk mainan anak2 😬,negatif
3480,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3481,interiornya kyk mainan anak2 😬,negatif
3482,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
3483,GA REKOMEN!! bnyk fitur fake news 😒,negatif
3484,puas bgt dah ama mobilnya 🚗💨,positif
3485,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
3486,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
3487,"td nya ragu, tp pas coba mantap jiwa",positif
3488,"Pelayanan CS-nya B aja, slow respon 😑",negatif
3489,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
3490,"td nya ragu, tp pas coba mantap jiwa",positif
3491,"katanya irit, tp nyatanya boros cuy 😤",negatif
3492,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
