ID,Ulasan,Label
5769,Suara mesin terlalu bising saat dikendarai,negatif
5770,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
5771,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5772,Sangat cocok untuk keluarga kecil seperti saya,positif
5773,Suspensi terlalu keras membuat tidak nyaman,negatif
5774,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5775,Suspensi terlalu keras membuat tidak nyaman,negatif
5776,Saya sangat puas dengan performa mesin mobil ini,positif
5777,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
5778,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
5779,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5780,Sangat cocok untuk keluarga kecil seperti saya,positif
5781,Showroom sangat membantu selama proses pembelian,positif
5782,Dealer cukup membantu walau prosesnya lambat,positif
5783,Garansi panjang tapi butuh waktu lama saat klaim,positif
5784,Interiornya mewah meski bahan kursinya kurang nyaman,positif
5785,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5786,Mesin cepat panas dan boros bahan bakar,negatif
5787,Garansi panjang tapi butuh waktu lama saat klaim,positif
5788,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5789,Showroom sangat membantu selama proses pembelian,positif
5790,Fitur sering error tapi dealer cepat tanggap,negatif
5791,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5792,Mesin cepat panas dan boros bahan bakar,negatif
5793,Saya kecewa dengan kualitas interior yang murahan,negatif
5794,Saya sangat puas dengan performa mesin mobil ini,positif
5795,Interiornya mewah meski bahan kursinya kurang nyaman,positif
5796,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5797,Suara mesin terlalu bising saat dikendarai,negatif
5798,Mobil irit tapi suara mesin agak keras,positif
5799,Suspensi terlalu keras membuat tidak nyaman,negatif
5800,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5801,Showroom sangat membantu selama proses pembelian,positif
5802,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5803,Fitur mobil sering error dan tidak berfungsi,negatif
5804,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5805,Mobil sering mogok meskipun baru dibeli,negatif
5806,Garansi yang diberikan membuat saya merasa aman,positif
5807,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5808,Showroom sangat membantu selama proses pembelian,positif
5809,Fitur mobil sering error dan tidak berfungsi,negatif
5810,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5811,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5812,Garansi yang diberikan membuat saya merasa aman,positif
5813,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5814,"Pelayanan oke, walau teknisi sempat terlambat",positif
5815,Saya sangat puas dengan performa mesin mobil ini,positif
5816,Suara mesin terlalu bising saat dikendarai,negatif
5817,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5818,Showroom sangat membantu selama proses pembelian,positif
5819,Mobil sering mogok meskipun baru dibeli,negatif
5820,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5821,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5822,Mesin cepat panas dan boros bahan bakar,negatif
5823,Fitur mobil sering error dan tidak berfungsi,negatif
5824,Mobil irit tapi suara mesin agak keras,positif
5825,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5826,Mesin cepat panas dan boros bahan bakar,negatif
5827,Mobil lumayan nyaman tapi kadang agak boros,positif
5828,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5829,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
5830,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5831,Desain menarik tapi ada suara aneh dari mesin,negatif
5832,Handling mobil ini luar biasa di jalan berliku,positif
5833,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5834,Desain interiornya modern dan elegan,positif
5835,Saya kecewa dengan kualitas interior yang murahan,negatif
5836,Suspensi terlalu keras membuat tidak nyaman,negatif
5837,Showroom bersih tapi staf kurang informatif,negatif
5838,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5839,Showroom sangat membantu selama proses pembelian,positif
5840,Mobil sering mogok meskipun baru dibeli,negatif
5841,Mobil sering mogok meskipun baru dibeli,negatif
5842,Garansi yang diberikan membuat saya merasa aman,positif
5843,Sangat cocok untuk keluarga kecil seperti saya,positif
5844,Fitur mobil sering error dan tidak berfungsi,negatif
5845,Mesin cepat panas dan boros bahan bakar,negatif
5846,AC mobil tidak dingin sejak pertama pakai,negatif
5847,Desain menarik tapi ada suara aneh dari mesin,negatif
5848,Desain interiornya modern dan elegan,positif
5849,Fitur mobil sering error dan tidak berfungsi,negatif
5850,Sangat cocok untuk keluarga kecil seperti saya,positif
5851,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5852,Saya sangat puas dengan performa mesin mobil ini,positif
5853,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5854,Garansi panjang tapi butuh waktu lama saat klaim,positif
5855,Desain interiornya modern dan elegan,positif
5856,Mobil irit tapi suara mesin agak keras,positif
5857,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5858,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5859,AC mobil tidak dingin sejak pertama pakai,negatif
5860,Sangat cocok untuk keluarga kecil seperti saya,positif
5861,Showroom sangat membantu selama proses pembelian,positif
5862,Saya kecewa dengan kualitas interior yang murahan,negatif
5863,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5864,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5865,Handling mobil ini luar biasa di jalan berliku,positif
5866,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5867,Sangat cocok untuk keluarga kecil seperti saya,positif
5868,Suara mesin terlalu bising saat dikendarai,negatif
5869,Fitur mobil sering error dan tidak berfungsi,negatif
5870,Showroom sangat membantu selama proses pembelian,positif
5871,Saya sangat puas dengan performa mesin mobil ini,positif
5872,Mobil sering mogok meskipun baru dibeli,negatif
5873,Mobil sering mogok meskipun baru dibeli,negatif
5874,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5875,Fitur sering error tapi dealer cepat tanggap,negatif
5876,Garansi yang diberikan membuat saya merasa aman,positif
5877,AC mobil tidak dingin sejak pertama pakai,negatif
5878,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5879,Mesin cepat panas dan boros bahan bakar,negatif
5880,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
5881,Sangat cocok untuk keluarga kecil seperti saya,positif
5882,Suspensi terlalu keras membuat tidak nyaman,negatif
5883,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5884,Saya kecewa dengan kualitas interior yang murahan,negatif
5885,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5886,Showroom bersih tapi staf kurang informatif,negatif
5887,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5888,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5889,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5890,Suspensi empuk tapi handling di jalan basah kurang baik,positif
5891,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5892,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5893,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5894,Saya sangat puas dengan performa mesin mobil ini,positif
5895,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5896,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5897,AC mobil tidak dingin sejak pertama pakai,negatif
5898,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5899,Sangat cocok untuk keluarga kecil seperti saya,positif
5900,Dealer cukup membantu walau prosesnya lambat,positif
5901,Handling tidak nyaman tapi saya suka sistem audionya,negatif
5902,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5903,Mobil sering mogok meskipun baru dibeli,negatif
5904,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5905,Mobil lumayan nyaman tapi kadang agak boros,positif
5906,Fitur mobil sering error dan tidak berfungsi,negatif
5907,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5908,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5909,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5910,Sangat cocok untuk keluarga kecil seperti saya,positif
5911,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5912,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5913,Handling tidak nyaman tapi saya suka sistem audionya,negatif
5914,Suspensi terlalu keras membuat tidak nyaman,negatif
5915,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5916,Mobil sering mogok meskipun baru dibeli,negatif
5917,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5918,Dealer cukup membantu walau prosesnya lambat,positif
5919,Handling tidak nyaman tapi saya suka sistem audionya,negatif
5920,Handling mobil ini luar biasa di jalan berliku,positif
5921,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
5922,Mobil lumayan nyaman tapi kadang agak boros,positif
5923,Garansi panjang tapi butuh waktu lama saat klaim,positif
5924,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5925,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
5926,AC mobil tidak dingin sejak pertama pakai,negatif
5927,Fitur sering error tapi dealer cepat tanggap,negatif
5928,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
5929,Suara mesin terlalu bising saat dikendarai,negatif
5930,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5931,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5932,Suspensi terlalu keras membuat tidak nyaman,negatif
5933,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5934,Desain interiornya modern dan elegan,positif
5935,Showroom sangat membantu selama proses pembelian,positif
5936,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
5937,Pelayanan di bengkel luar biasa dan sangat cepat,positif
5938,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
5939,AC mobil tidak dingin sejak pertama pakai,negatif
5940,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5941,Showroom sangat membantu selama proses pembelian,positif
5942,Suara mesin terlalu bising saat dikendarai,negatif
5943,Fitur sering error tapi dealer cepat tanggap,negatif
5944,Desain interiornya modern dan elegan,positif
5945,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
5946,"Pelayanan oke, walau teknisi sempat terlambat",positif
5947,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
5948,Suara mesin terlalu bising saat dikendarai,negatif
5949,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
5950,Showroom sangat membantu selama proses pembelian,positif
5951,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5952,Desain menarik tapi ada suara aneh dari mesin,negatif
5953,Interiornya mewah meski bahan kursinya kurang nyaman,positif
5954,AC mobil tidak dingin sejak pertama pakai,negatif
5955,Saya sangat puas dengan performa mesin mobil ini,positif
5956,Fitur sering error tapi dealer cepat tanggap,negatif
5957,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
5958,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
5959,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
5960,Mesin cepat panas dan boros bahan bakar,negatif
5961,Mobil irit tapi suara mesin agak keras,positif
5962,Saya sangat puas dengan performa mesin mobil ini,positif
5963,"Saya suka desainnya, tapi warnanya cepat pudar",positif
5964,AC mobil tidak dingin sejak pertama pakai,negatif
5965,Suara mesin terlalu bising saat dikendarai,negatif
5966,Showroom sangat membantu selama proses pembelian,positif
5967,Saya kecewa dengan kualitas interior yang murahan,negatif
5968,Suspensi terlalu keras membuat tidak nyaman,negatif
5969,Mesin cepat panas dan boros bahan bakar,negatif
5970,Saya kecewa dengan kualitas interior yang murahan,negatif
5971,Showroom bersih tapi staf kurang informatif,negatif
5972,Showroom bersih tapi staf kurang informatif,negatif
5973,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5974,Mobil sering mogok meskipun baru dibeli,negatif
5975,Dealer tidak responsif terhadap keluhan pelanggan,negatif
5976,Mobil irit tapi suara mesin agak keras,positif
5977,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5978,Handling mobil ini luar biasa di jalan berliku,positif
5979,Showroom bersih tapi staf kurang informatif,negatif
5980,Mobil sering mogok meskipun baru dibeli,negatif
5981,Suara mesin terlalu bising saat dikendarai,negatif
5982,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5983,Interiornya mewah meski bahan kursinya kurang nyaman,positif
5984,Desain interiornya modern dan elegan,positif
5985,Mobil sering mogok meskipun baru dibeli,negatif
5986,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
5987,Suara mesin terlalu bising saat dikendarai,negatif
5988,Dealer cukup membantu walau prosesnya lambat,positif
5989,Mobil irit tapi suara mesin agak keras,positif
5990,Handling tidak nyaman tapi saya suka sistem audionya,negatif
5991,Saya sangat puas dengan performa mesin mobil ini,positif
5992,Mobil irit tapi suara mesin agak keras,positif
5993,Harga tidak sebanding dengan kualitas yang diberikan,negatif
5994,Mobil irit tapi suara mesin agak keras,positif
5995,Handling mobil ini luar biasa di jalan berliku,positif
5996,Saya sangat puas dengan performa mesin mobil ini,positif
5997,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
5998,Showroom sangat membantu selama proses pembelian,positif
5999,Showroom bersih tapi staf kurang informatif,negatif
6000,Saya sangat puas dengan performa mesin mobil ini,positif
6001,Mobil sering mogok meskipun baru dibeli,negatif
6002,Desain interiornya modern dan elegan,positif
6003,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
6004,Handling mobil ini luar biasa di jalan berliku,positif
6005,Desain interiornya modern dan elegan,positif
6006,Suspensi empuk tapi handling di jalan basah kurang baik,positif
6007,Desain interiornya modern dan elegan,positif
6008,Saya sangat puas dengan performa mesin mobil ini,positif
6009,Fitur mobil sering error dan tidak berfungsi,negatif
6010,"Pelayanan oke, walau teknisi sempat terlambat",positif
6011,Fitur mobil sering error dan tidak berfungsi,negatif
6012,Handling mobil ini luar biasa di jalan berliku,positif
6013,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
6014,Handling mobil ini luar biasa di jalan berliku,positif
6015,Mobil lumayan nyaman tapi kadang agak boros,positif
6016,Saya kecewa dengan kualitas interior yang murahan,negatif
6017,Mobil irit tapi suara mesin agak keras,positif
6018,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
6019,Suspensi terlalu keras membuat tidak nyaman,negatif
6020,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
6021,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
6022,Sangat cocok untuk keluarga kecil seperti saya,positif
6023,Desain interiornya modern dan elegan,positif
6024,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
6025,Mobil sering mogok meskipun baru dibeli,negatif
6026,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
6027,Fitur mobil sering error dan tidak berfungsi,negatif
6028,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
6029,Interiornya mewah meski bahan kursinya kurang nyaman,positif
6030,Saya kecewa dengan kualitas interior yang murahan,negatif
6031,Dealer tidak responsif terhadap keluhan pelanggan,negatif
6032,Suara mesin terlalu bising saat dikendarai,negatif
